seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType
chr3	542803	542852	50	*	24	48	0.5	14	49	0.285714285714286	6	CHG	-1	0.0391101831404318	loss
chr3	663453	663502	50	*	90	139	0.647482014388489	50	120	0.416666666666667	3	CHG	-1	0.000646067527673119	loss
chr3	701153	701202	50	*	2	170	0.0117647058823529	39	176	0.221590909090909	4	CHG	1	1.61284607598851e-09	gain
chr3	791653	791702	50	*	68	158	0.430379746835443	41	157	0.261146496815287	4	CHG	-1	0.00335131481497546	loss
chr3	800553	800602	50	*	62	152	0.407894736842105	71	108	0.657407407407407	4	CHG	1	0.000252943636021872	gain
chr3	810503	810552	50	*	3	77	0.038961038961039	15	66	0.227272727272727	3	CHG	1	0.00157767709973926	gain
chr3	811153	811352	200	*	17	189	0.0899470899470899	65	171	0.380116959064327	7	CHG	1	6.56622143905307e-10	gain
chr3	814353	814402	50	*	111	149	0.74496644295302	100	109	0.917431192660551	3	CHG	1	0.000717684609407271	gain
chr3	842353	842402	50	*	32	138	0.231884057971014	9	111	0.0810810810810811	4	CHG	-1	0.00295550582718159	loss
chr3	850703	850902	200	*	233	362	0.643646408839779	104	248	0.419354838709677	6	CHG	-1	4.78085937355511e-07	loss
chr3	1027203	1027252	50	*	67	142	0.471830985915493	63	100	0.63	3	CHG	1	0.0206141133374734	gain
chr3	1038003	1038052	50	*	88	134	0.656716417910448	84	104	0.807692307692308	3	CHG	1	0.0151088288654981	gain
chr3	1062153	1062202	50	*	37	119	0.310924369747899	0	111	0	3	CHG	-1	2.36683971532047e-11	loss
chr3	1066403	1066452	50	*	89	176	0.505681818181818	39	125	0.312	4	CHG	-1	0.00175612687641372	loss
chr3	1111003	1111052	50	*	73	93	0.78494623655914	45	80	0.5625	3	CHG	-1	0.00326453096401044	loss
chr3	1310303	1310352	50	*	76	162	0.469135802469136	42	133	0.315789473684211	3	CHG	-1	0.0108829046762823	loss
chr3	1471553	1471602	50	*	102	194	0.525773195876289	36	141	0.25531914893617	4	CHG	-1	3.74590472042562e-06	loss
chr3	1495953	1496002	50	*	33	189	0.174603174603175	3	148	0.0202702702702703	4	CHG	-1	7.80590387469103e-06	loss
chr3	1641153	1641202	50	*	5	169	0.029585798816568	42	177	0.23728813559322	4	CHG	1	4.04406083062572e-08	gain
chr3	1814303	1814352	50	*	28	349	0.0802292263610315	53	228	0.232456140350877	6	CHG	1	3.22020465574441e-06	gain
chr3	1816053	1816102	50	*	47	139	0.338129496402878	90	163	0.552147239263804	4	CHG	1	0.000518191931686339	gain
chr3	1818453	1818502	50	*	116	181	0.640883977900553	47	113	0.415929203539823	4	CHG	-1	0.000463336803668339	loss
chr3	1825203	1825252	50	*	29	172	0.168604651162791	2	137	0.0145985401459854	4	CHG	-1	9.10988839340493e-06	loss
chr3	2101703	2101752	50	*	87	167	0.520958083832335	47	131	0.358778625954198	3	CHG	-1	0.00902814629642636	loss
chr3	2158903	2159102	200	*	46	318	0.144654088050314	99	331	0.299093655589124	9	CHG	1	1.04270133151577e-05	gain
chr3	2187253	2187302	50	*	118	199	0.592964824120603	106	137	0.773722627737226	4	CHG	1	0.00126121151336155	gain
chr3	2226403	2226452	50	*	63	152	0.414473684210526	31	136	0.227941176470588	3	CHG	-1	0.00190685300302021	loss
chr3	2376003	2376052	50	*	97	203	0.477832512315271	53	203	0.261083743842365	5	CHG	-1	3.49203237250234e-05	loss
chr3	2395553	2395602	50	*	29	143	0.202797202797203	35	98	0.357142857142857	4	CHG	1	0.0135677148322457	gain
chr3	2450303	2450352	50	*	23	135	0.17037037037037	50	114	0.43859649122807	3	CHG	1	2.4816243781584e-05	gain
chr3	2495603	2495652	50	*	86	165	0.521212121212121	41	127	0.322834645669291	4	CHG	-1	0.00163633871044918	loss
chr3	2593303	2593352	50	*	102	137	0.744525547445255	54	109	0.495412844036697	3	CHG	-1	0.00018985196597619	loss
chr3	2608103	2608302	200	*	214	351	0.60968660968661	120	270	0.444444444444444	8	CHG	-1	0.000147919421613124	loss
chr3	2617203	2617252	50	*	30	98	0.306122448979592	14	102	0.137254901960784	4	CHG	-1	0.00796758551927806	loss
chr3	2634953	2635002	50	*	76	106	0.716981132075472	59	111	0.531531531531532	3	CHG	-1	0.00729371801526296	loss
chr3	2750653	2750702	50	*	65	175	0.371428571428571	26	162	0.160493827160494	4	CHG	-1	5.45438264635381e-05	loss
chr3	2856053	2856102	50	*	87	146	0.595890410958904	95	122	0.778688524590164	3	CHG	1	0.00275148515290712	gain
chr3	2856353	2856452	100	*	100	168	0.595238095238095	63	154	0.409090909090909	7	CHG	-1	0.00216126627717243	loss
chr3	3071553	3071602	50	*	82	227	0.361233480176211	86	157	0.547770700636943	4	CHG	1	0.000820823998448228	gain
chr3	3095253	3095302	50	*	44	59	0.745762711864407	26	55	0.472727272727273	3	CHG	-1	0.0055662805307644	loss
chr3	3109103	3109202	100	*	37	93	0.397849462365591	44	61	0.721311475409836	6	CHG	1	0.000341955934428159	gain
chr3	3114703	3114752	50	*	33	40	0.825	9	27	0.333333333333333	3	CHG	-1	0.000222656657191918	loss
chr3	3140603	3140652	50	*	18	79	0.227848101265823	4	66	0.0606060606060606	4	CHG	-1	0.00732617758879144	loss
chr3	3191453	3191502	50	*	4	42	0.0952380952380952	11	38	0.289473684210526	3	CHG	1	0.0430507235440149	gain
chr3	3230953	3231002	50	*	21	92	0.228260869565217	3	100	0.03	3	CHG	-1	0.000118333614751255	loss
chr3	3241203	3241252	50	*	121	237	0.510548523206751	67	194	0.345360824742268	5	CHG	-1	0.00129404974324757	loss
chr3	3351003	3351052	50	*	5	56	0.0892857142857143	14	56	0.25	4	CHG	1	0.0423121127007126	gain
chr3	3396903	3396952	50	*	125	250	0.5	132	196	0.673469387755102	4	CHG	1	0.000590233186735688	gain
chr3	3421703	3421752	50	*	45	103	0.436893203883495	28	102	0.274509803921569	3	CHG	-1	0.02163253951184	loss
chr3	3489153	3489202	50	*	99	211	0.469194312796209	39	132	0.295454545454545	4	CHG	-1	0.00266446802236168	loss
chr3	3518003	3518052	50	*	90	135	0.666666666666667	61	72	0.847222222222222	4	CHG	1	0.007315974727499	gain
chr3	3553353	3553402	50	*	40	86	0.465116279069767	59	87	0.67816091954023	6	CHG	1	0.0077345898306646	gain
chr3	3618603	3618652	50	*	83	172	0.482558139534884	24	121	0.198347107438017	4	CHG	-1	3.67395610028101e-06	loss
chr3	3662003	3662052	50	*	24	114	0.210526315789474	5	116	0.0431034482758621	3	CHG	-1	0.000313941278169452	loss
chr3	3666503	3666552	50	*	88	183	0.480874316939891	48	174	0.275862068965517	4	CHG	-1	0.000235586134017012	loss
chr3	3750303	3750352	50	*	35	197	0.177664974619289	0	164	0	4	CHG	-1	2.01503046456225e-09	loss
chr3	3767053	3767102	50	*	32	163	0.196319018404908	39	112	0.348214285714286	4	CHG	1	0.00723171744443024	gain
chr3	3767703	3768002	300	*	159	400	0.3975	202	366	0.551912568306011	11	CHG	1	6.84621928502469e-05	gain
chr3	3885903	3885952	50	*	190	306	0.620915032679739	88	231	0.380952380952381	6	CHG	-1	2.98153125153352e-07	loss
chr3	3890003	3890052	50	*	75	145	0.517241379310345	43	137	0.313868613138686	3	CHG	-1	0.00140176717391873	loss
chr3	4169953	4170002	50	*	80	188	0.425531914893617	47	189	0.248677248677249	4	CHG	-1	0.000731103204866176	loss
chr3	4174903	4174952	50	*	10	74	0.135135135135135	11	35	0.314285714285714	4	CHG	1	0.038178872705626	gain
chr3	4298103	4298252	150	*	65	315	0.206349206349206	9	254	0.0354330708661417	7	CHG	-1	3.16816364584048e-09	loss
chr3	4299353	4299402	50	*	105	141	0.74468085106383	33	84	0.392857142857143	4	CHG	-1	1.58635206648567e-06	loss
chr3	4303353	4303402	50	*	8	83	0.0963855421686747	19	70	0.271428571428571	3	CHG	1	0.00767730090569595	gain
chr3	4305203	4305252	50	*	109	151	0.721854304635762	54	109	0.495412844036697	4	CHG	-1	0.00061844635978849	loss
chr3	4307053	4307102	50	*	17	116	0.146551724137931	37	79	0.468354430379747	3	CHG	1	7.16931127898523e-06	gain
chr3	4325553	4325602	50	*	53	95	0.557894736842105	18	67	0.26865671641791	3	CHG	-1	0.000828612565667482	loss
chr3	4326403	4326452	50	*	18	80	0.225	24	58	0.413793103448276	3	CHG	1	0.0260446397529751	gain
chr3	4358703	4358752	50	*	115	267	0.430711610486891	168	280	0.6	6	CHG	1	0.00023505768340411	gain
chr3	4416653	4416702	50	*	60	145	0.413793103448276	14	85	0.164705882352941	4	CHG	-1	0.000219700040219828	loss
chr3	4539103	4539152	50	*	7	125	0.056	18	87	0.206896551724138	3	CHG	1	0.00196118507812467	gain
chr3	4604353	4604402	50	*	62	139	0.446043165467626	32	110	0.290909090909091	4	CHG	-1	0.0151217903030255	loss
chr3	4653803	4653852	50	*	70	141	0.49645390070922	80	123	0.650406504065041	3	CHG	1	0.015282202076618	gain
chr3	4679053	4679102	50	*	70	159	0.440251572327044	82	118	0.694915254237288	3	CHG	1	0.000100889744985222	gain
chr3	4680603	4680652	50	*	132	190	0.694736842105263	91	168	0.541666666666667	4	CHG	-1	0.00486295838635202	loss
chr3	4745003	4745052	50	*	10	53	0.188679245283019	0	42	0	3	CHG	-1	0.0034202847949705	loss
chr3	4753303	4753352	50	*	38	95	0.4	27	108	0.25	3	CHG	-1	0.0263904316476281	loss
chr3	4798353	4798402	50	*	23	80	0.2875	9	76	0.118421052631579	3	CHG	-1	0.0124760608407718	loss
chr3	4804103	4804152	50	*	95	148	0.641891891891892	116	139	0.834532374100719	4	CHG	1	0.000645830412896743	gain
chr3	4825253	4825302	50	*	178	241	0.738589211618257	108	197	0.548223350253807	5	CHG	-1	0.000112427371996412	loss
chr3	4826403	4826452	50	*	45	157	0.286624203821656	22	168	0.130952380952381	4	CHG	-1	0.00120205008775022	loss
chr3	4836553	4836602	50	*	3	74	0.0405405405405405	16	83	0.192771084337349	3	CHG	1	0.00503169439653867	gain
chr3	4837553	4837902	350	*	355	628	0.565286624203822	500	607	0.823723228995058	19	CHG	1	2.92011515563336e-21	gain
chr3	4838253	4838302	50	*	76	148	0.513513513513513	69	94	0.734042553191489	4	CHG	1	0.00147403144862766	gain
chr3	4838903	4838952	50	*	73	186	0.39247311827957	95	142	0.669014084507042	4	CHG	1	4.46978062917662e-06	gain
chr3	4841503	4841552	50	*	76	237	0.320675105485232	80	147	0.54421768707483	4	CHG	1	6.47296050054645e-05	gain
chr3	4845903	4845952	50	*	184	268	0.686567164179104	159	172	0.924418604651163	6	CHG	1	8.68598965497587e-10	gain
chr3	4846253	4846302	50	*	123	193	0.637305699481865	121	140	0.864285714285714	3	CHG	1	2.85767903159928e-06	gain
chr3	4855103	4855152	50	*	64	108	0.592592592592593	91	118	0.771186440677966	4	CHG	1	0.00612627512085312	gain
chr3	4930703	4930752	50	*	81	119	0.680672268907563	61	126	0.484126984126984	3	CHG	-1	0.00327907932887238	loss
chr3	4968903	4968952	50	*	60	204	0.294117647058824	17	156	0.108974358974359	4	CHG	-1	5.93781131884939e-05	loss
chr3	5035453	5035502	50	*	185	227	0.814977973568282	87	134	0.649253731343284	6	CHG	-1	0.00123660517899253	loss
chr3	5065653	5065702	50	*	80	114	0.701754385964912	57	104	0.548076923076923	3	CHG	-1	0.0264576915039842	loss
chr3	5080503	5080552	50	*	35	96	0.364583333333333	48	93	0.516129032258065	4	CHG	1	0.0412804831827565	gain
chr3	5099903	5099952	50	*	129	182	0.708791208791209	138	160	0.8625	4	CHG	1	0.00129484702821935	gain
chr3	5213274	5213323	50	*	26	57	0.456140350877193	29	40	0.725	4	CHG	1	0.014532991896438	gain
chr3	5249874	5249923	50	*	14	61	0.229508196721311	26	63	0.412698412698413	3	CHG	1	0.0363340536388656	gain
chr3	5251774	5251823	50	*	54	119	0.453781512605042	49	73	0.671232876712329	4	CHG	1	0.00639609093504382	gain
chr3	5262974	5263023	50	*	54	150	0.36	39	70	0.557142857142857	3	CHG	1	0.0103973904848357	gain
chr3	5303374	5303423	50	*	83	125	0.664	44	89	0.49438202247191	3	CHG	-1	0.0185772929733767	loss
chr3	5340624	5340673	50	*	95	141	0.673758865248227	56	111	0.504504504504504	3	CHG	-1	0.0117392013455636	loss
chr3	5351574	5351623	50	*	57	142	0.401408450704225	27	114	0.236842105263158	3	CHG	-1	0.0094017372655854	loss
chr3	5366124	5366173	50	*	109	191	0.570680628272251	59	160	0.36875	6	CHG	-1	0.000445585841526257	loss
chr3	5491574	5491673	100	*	90	228	0.394736842105263	28	191	0.146596858638743	7	CHG	-1	1.55922323077815e-07	loss
chr3	5611674	5611723	50	*	32	170	0.188235294117647	4	164	0.024390243902439	4	CHG	-1	3.5585411714703e-06	loss
chr3	5644224	5644273	50	*	27	73	0.36986301369863	16	78	0.205128205128205	4	CHG	-1	0.0320764529282562	loss
chr3	5700824	5700923	100	*	57	129	0.441860465116279	9	108	0.0833333333333333	11	CHG	-1	4.22732165221119e-09	loss
chr3	5713524	5713573	50	*	22	209	0.105263157894737	67	216	0.310185185185185	4	CHG	1	1.27747931607095e-06	gain
chr3	5718624	5718673	50	*	50	101	0.495049504950495	52	72	0.722222222222222	3	CHG	1	0.00460747563973075	gain
chr3	5719824	5720073	250	*	523	654	0.799694189602447	362	593	0.610455311973018	21	CHG	-1	4.85401238049778e-12	loss
chr3	5722374	5722423	50	*	130	267	0.48689138576779	173	228	0.758771929824561	7	CHG	1	6.05181426655959e-09	gain
chr3	5733774	5733823	50	*	37	105	0.352380952380952	16	92	0.173913043478261	3	CHG	-1	0.00810670385045825	loss
chr3	5782724	5782773	50	*	41	220	0.186363636363636	7	220	0.0318181818181818	6	CHG	-1	1.00240254612905e-06	loss
chr3	5787824	5787873	50	*	79	123	0.642276422764228	55	69	0.797101449275362	5	CHG	1	0.0340489283287407	gain
chr3	5809224	5809273	50	*	18	87	0.206896551724138	2	83	0.0240963855421687	3	CHG	-1	0.000485003580553516	loss
chr3	5897024	5897073	50	*	57	130	0.438461538461538	19	121	0.15702479338843	4	CHG	-1	6.12123864437074e-06	loss
chr3	5943774	5943823	50	*	2	163	0.0122699386503067	31	188	0.164893617021277	4	CHG	1	1.24700169637038e-06	gain
chr3	6035174	6035223	50	*	58	114	0.508771929824561	45	130	0.346153846153846	3	CHG	-1	0.0157362963850273	loss
chr3	6060524	6060573	50	*	42	103	0.407766990291262	24	107	0.224299065420561	4	CHG	-1	0.00673241673781879	loss
chr3	6061324	6061373	50	*	5	134	0.0373134328358209	25	132	0.189393939393939	4	CHG	1	0.000213134812963028	gain
chr3	6063674	6063723	50	*	32	97	0.329896907216495	57	107	0.532710280373832	4	CHG	1	0.00653309500501066	gain
chr3	6064524	6064573	50	*	31	128	0.2421875	39	97	0.402061855670103	4	CHG	1	0.013302794374093	gain
chr3	6064874	6064923	50	*	31	160	0.19375	45	125	0.36	4	CHG	1	0.00191012208674822	gain
chr3	6119574	6119623	50	*	79	161	0.490683229813665	43	135	0.318518518518519	4	CHG	-1	0.00468331410286549	loss
chr3	6152674	6152723	50	*	78	123	0.634146341463415	66	137	0.481751824817518	3	CHG	-1	0.0196773681596239	loss
chr3	6199774	6199823	50	*	79	104	0.759615384615385	41	72	0.569444444444444	3	CHG	-1	0.0111203387275347	loss
chr3	6243274	6243323	50	*	20	128	0.15625	32	95	0.336842105263158	3	CHG	1	0.00360824973122839	gain
chr3	6257774	6257823	50	*	80	119	0.672268907563025	48	98	0.489795918367347	3	CHG	-1	0.010605183835528	loss
chr3	6312574	6312623	50	*	46	111	0.414414414414414	21	99	0.212121212121212	3	CHG	-1	0.00313419329114689	loss
chr3	6364224	6364273	50	*	13	36	0.361111111111111	31	45	0.688888888888889	4	CHG	1	0.00573155718455993	gain
chr3	6373974	6374023	50	*	35	202	0.173267326732673	70	163	0.429447852760736	4	CHG	1	8.27889228211387e-07	gain
chr3	6400174	6400223	50	*	48	150	0.32	21	124	0.169354838709677	3	CHG	-1	0.00702402027642028	loss
chr3	6477424	6477473	50	*	44	140	0.314285714285714	53	114	0.464912280701754	3	CHG	1	0.021379782963676	gain
chr3	6528074	6528123	50	*	3	120	0.025	28	107	0.261682242990654	3	CHG	1	7.13613209588752e-07	gain
chr3	6538924	6538973	50	*	20	144	0.138888888888889	38	110	0.345454545454545	4	CHG	1	0.000368666542973758	gain
chr3	6607624	6607673	50	*	60	113	0.530973451327434	71	89	0.797752808988764	4	CHG	1	0.000276909328917603	gain
chr3	7257174	7257223	50	*	35	36	0.972222222222222	19	25	0.76	3	CHG	-1	0.0180104811359696	loss
chr3	7385474	7385523	50	*	51	103	0.495145631067961	33	103	0.320388349514563	3	CHG	-1	0.0180045312354883	loss
chr3	7708974	7709023	50	*	12	240	0.05	46	221	0.208144796380091	8	CHG	1	1.45365812334416e-06	gain
chr3	7741574	7741623	50	*	8	200	0.04	39	167	0.233532934131737	4	CHG	1	2.1626537901772e-07	gain
chr3	7748574	7748623	50	*	19	91	0.208791208791209	32	85	0.376470588235294	4	CHG	1	0.0217357774354036	gain
chr3	8083174	8083223	50	*	55	142	0.387323943661972	26	133	0.195488721804511	3	CHG	-1	0.00116098034977723	loss
chr3	8271774	8271823	50	*	29	119	0.243697478991597	7	142	0.0492957746478873	4	CHG	-1	2.98362840822449e-05	loss
chr3	8280974	8281373	400	*	21	499	0.0420841683366733	171	364	0.46978021978022	13	CHG	1	2.42240278085281e-50	gain
chr3	8532724	8532773	50	*	114	224	0.508928571428571	54	151	0.357615894039735	4	CHG	-1	0.00614898769643369	loss
chr3	8574224	8574273	50	*	36	81	0.444444444444444	19	86	0.22093023255814	4	CHG	-1	0.00448604200542462	loss
chr3	8607074	8607123	50	*	105	146	0.719178082191781	74	85	0.870588235294118	3	CHG	1	0.0110154545673872	gain
chr3	8636124	8636173	50	*	22	131	0.16793893129771	46	127	0.362204724409449	4	CHG	1	0.000912337477406178	gain
chr3	8645924	8645973	50	*	75	155	0.483870967741935	45	170	0.264705882352941	4	CHG	-1	0.000161230589359075	loss
chr3	8647574	8647623	50	*	38	134	0.283582089552239	7	105	0.0666666666666667	4	CHG	-1	7.00853031932039e-05	loss
chr3	8741274	8741323	50	*	15	70	0.214285714285714	3	71	0.0422535211267606	3	CHG	-1	0.00373283520706438	loss
chr3	8774824	8774873	50	*	1	121	0.00826446280991736	17	107	0.158878504672897	4	CHG	1	6.8396904660032e-05	gain
chr3	8820574	8820623	50	*	18	68	0.264705882352941	45	78	0.576923076923077	3	CHG	1	0.000510604501857899	gain
chr3	8867674	8867723	50	*	2	160	0.0125	19	114	0.166666666666667	3	CHG	1	9.51306202739918e-06	gain
chr3	8875374	8875423	50	*	74	161	0.459627329192547	34	122	0.278688524590164	3	CHG	-1	0.00338098947803999	loss
chr3	9024224	9024273	50	*	14	129	0.108527131782946	49	147	0.333333333333333	4	CHG	1	2.8702900217346e-05	gain
chr3	9548624	9548673	50	*	35	52	0.673076923076923	16	37	0.432432432432432	4	CHG	-1	0.0319051773887347	loss
chr3	9586224	9586273	50	*	169	211	0.800947867298578	108	176	0.613636363636364	4	CHG	-1	0.000197974407173282	loss
chr3	9597224	9597273	50	*	104	169	0.615384615384615	53	146	0.363013698630137	5	CHG	-1	3.8010661564438e-05	loss
chr3	9794924	9794973	50	*	15	63	0.238095238095238	1	77	0.012987012987013	3	CHG	-1	7.86618989350401e-05	loss
chr3	10163224	10163273	50	*	36	181	0.198895027624309	6	158	0.0379746835443038	4	CHG	-1	1.86419006375149e-05	loss
chr3	10256024	10256073	50	*	11	122	0.0901639344262295	21	83	0.253012048192771	3	CHG	1	0.00436081769366033	gain
chr3	10469824	10469873	50	*	73	292	0.25	21	218	0.0963302752293578	6	CHG	-1	3.56224341415017e-05	loss
chr3	10675524	10675573	50	*	49	191	0.256544502617801	11	155	0.0709677419354839	3	CHG	-1	1.58088483624463e-05	loss
chr3	10741524	10741573	50	*	39	161	0.242236024844721	44	112	0.392857142857143	4	CHG	1	0.013131532794732	gain
chr3	10791324	10791373	50	*	49	143	0.342657342657343	14	91	0.153846153846154	3	CHG	-1	0.00258810362144324	loss
chr3	10805724	10806223	500	*	179	927	0.193096008629989	328	797	0.411543287327478	30	CHG	1	2.42802029604042e-21	gain
chr3	10807274	10807323	50	*	4	116	0.0344827586206897	25	81	0.308641975308642	3	CHG	1	9.08236958940313e-07	gain
chr3	10915074	10915123	50	*	77	141	0.546099290780142	42	108	0.388888888888889	5	CHG	-1	0.0176225223657709	loss
chr3	10951574	10951623	50	*	81	102	0.794117647058823	51	88	0.579545454545455	3	CHG	-1	0.00275548835918661	loss
chr3	10956374	10956423	50	*	40	164	0.24390243902439	13	148	0.0878378378378378	4	CHG	-1	0.000603612026555628	loss
chr3	11108724	11108773	50	*	100	191	0.523560209424084	54	145	0.372413793103448	4	CHG	-1	0.0101240130344766	loss
chr3	11130424	11130473	50	*	30	114	0.263157894736842	41	90	0.455555555555556	3	CHG	1	0.0069458749850889	gain
chr3	11214724	11214773	50	*	19	153	0.124183006535948	79	200	0.395	6	CHG	1	9.73524912265309e-08	gain
chr3	11215624	11215673	50	*	2	93	0.021505376344086	14	81	0.172839506172839	3	CHG	1	0.00176335378144954	gain
chr3	11216374	11216423	50	*	67	152	0.440789473684211	65	101	0.643564356435644	3	CHG	1	0.00331665329921993	gain
chr3	11216874	11217073	200	*	169	467	0.361884368308351	288	493	0.584178498985801	13	CHG	1	1.13706662399237e-10	gain
chr3	11217824	11217873	50	*	43	357	0.120448179271709	103	308	0.334415584415584	7	CHG	1	4.46572921938604e-10	gain
chr3	11222824	11222873	50	*	3	70	0.0428571428571429	13	60	0.216666666666667	3	CHG	1	0.00470158969455842	gain
chr3	11370624	11370673	50	*	12	67	0.17910447761194	0	41	0	3	CHG	-1	0.00474820754269911	loss
chr3	11463374	11463423	50	*	103	127	0.811023622047244	72	109	0.660550458715596	4	CHG	-1	0.0133410917212505	loss
chr3	11469224	11469373	150	*	77	369	0.208672086720867	128	282	0.453900709219858	8	CHG	1	5.88969472143958e-10	gain
chr3	11476924	11476973	50	*	4	144	0.0277777777777778	31	166	0.186746987951807	7	CHG	1	2.85167867046632e-05	gain
chr3	11478874	11478923	50	*	51	126	0.404761904761905	17	115	0.147826086956522	4	CHG	-1	3.30790734570989e-05	loss
chr3	11479924	11479973	50	*	12	115	0.104347826086957	34	97	0.350515463917526	3	CHG	1	7.12403462830715e-05	gain
chr3	11492024	11492073	50	*	67	310	0.216129032258065	106	263	0.403041825095057	8	CHG	1	8.83153310069091e-06	gain
chr3	11502374	11502673	300	*	165	329	0.501519756838906	89	287	0.310104529616725	12	CHG	-1	8.88623289229425e-06	loss
chr3	11504224	11504273	50	*	21	103	0.203883495145631	4	98	0.0408163265306122	3	CHG	-1	0.000989902815533576	loss
chr3	11515924	11515973	50	*	5	117	0.0427350427350427	23	94	0.24468085106383	4	CHG	1	7.42530977241144e-05	gain
chr3	11516474	11516723	250	*	103	523	0.196940726577438	186	408	0.455882352941176	14	CHG	1	1.30314502128775e-15	gain
chr3	11519974	11520023	50	*	26	94	0.276595744680851	28	63	0.444444444444444	3	CHG	1	0.0401524118205424	gain
chr3	11686524	11686573	50	*	59	89	0.662921348314607	46	55	0.836363636363636	3	CHG	1	0.0342276927159145	gain
chr3	11696124	11696173	50	*	8	59	0.135593220338983	12	38	0.315789473684211	3	CHG	1	0.0416221510193799	gain
chr3	11696424	11696473	50	*	25	75	0.333333333333333	24	44	0.545454545454545	3	CHG	1	0.0346406032786269	gain
chr3	11832224	11832273	50	*	17	87	0.195402298850575	2	77	0.025974025974026	4	CHG	-1	0.00112277914167605	loss
chr3	11877424	11877473	50	*	107	158	0.677215189873418	118	136	0.867647058823529	4	CHG	1	0.000297557966390952	gain
chr3	11901274	11901523	250	*	25	409	0.0611246943765281	84	266	0.315789473684211	12	CHG	1	1.2280302760379e-16	gain
chr3	11903174	11903273	100	*	109	290	0.375862068965517	151	258	0.585271317829457	7	CHG	1	5.36123652989096e-06	gain
chr3	11903524	11903723	200	*	162	401	0.403990024937656	212	374	0.566844919786096	13	CHG	1	2.4522606319171e-05	gain
chr3	11907274	11907323	50	*	26	97	0.268041237113402	7	138	0.0507246376811594	4	CHG	-1	1.94433660572034e-05	loss
chr3	11918874	11918923	50	*	72	154	0.467532467532468	25	114	0.219298245614035	6	CHG	-1	0.00011156891042674	loss
chr3	12091974	12092023	50	*	63	148	0.425675675675676	6	101	0.0594059405940594	4	CHG	-1	3.66583722166004e-10	loss
chr3	12114174	12114323	150	*	184	469	0.392324093816631	39	348	0.112068965517241	9	CHG	-1	3.34233925453402e-18	loss
chr3	12241624	12241673	50	*	88	250	0.352	20	171	0.116959064327485	4	CHG	-1	2.61181525110362e-07	loss
chr3	12260824	12260873	50	*	60	109	0.55045871559633	36	95	0.378947368421053	6	CHG	-1	0.0192143174453204	loss
chr3	12301474	12301523	50	*	61	213	0.286384976525822	73	158	0.462025316455696	4	CHG	1	0.0013672036623316	gain
chr3	12391124	12391173	50	*	40	189	0.211640211640212	8	204	0.0392156862745098	4	CHG	-1	8.86018056771708e-07	loss
chr3	12487024	12487073	50	*	32	98	0.326530612244898	43	82	0.524390243902439	3	CHG	1	0.0120677148692051	gain
chr3	12588674	12588723	50	*	28	136	0.205882352941176	4	116	0.0344827586206897	4	CHG	-1	0.000118333614751255	loss
chr3	12602874	12602923	50	*	42	66	0.636363636363636	33	35	0.942857142857143	3	CHG	1	0.00131022167889276	gain
chr3	12854274	12854373	100	*	66	377	0.175066312997347	136	326	0.417177914110429	8	CHG	1	1.41522966610924e-12	gain
chr3	12854674	12854723	50	*	72	144	0.5	92	125	0.736	4	CHG	1	9.55188062887879e-05	gain
chr3	12855924	12856073	150	*	60	535	0.11214953271028	140	433	0.323325635103926	9	CHG	1	3.00717085036424e-14	gain
chr3	12903774	12903823	50	*	14	169	0.0828402366863905	38	118	0.322033898305085	4	CHG	1	2.01704441096741e-06	gain
chr3	12923724	12923773	50	*	68	150	0.453333333333333	31	119	0.260504201680672	4	CHG	-1	0.00249704278203274	loss
chr3	12924474	12924523	50	*	101	258	0.391472868217054	43	219	0.19634703196347	6	CHG	-1	1.64940722110351e-05	loss
chr3	12987974	12988023	50	*	65	201	0.323383084577114	65	137	0.474452554744526	4	CHG	1	0.00832945327542967	gain
chr3	13106624	13106673	50	*	153	190	0.805263157894737	73	136	0.536764705882353	4	CHG	-1	1.70642063564896e-06	loss
chr3	13126524	13126573	50	*	99	193	0.512953367875648	56	156	0.358974358974359	3	CHG	-1	0.00674385298362271	loss
chr3	13148024	13148173	150	*	257	381	0.674540682414698	186	214	0.869158878504673	10	CHG	1	6.72768999908359e-07	gain
chr3	13148274	13148323	50	*	78	176	0.443181818181818	73	113	0.646017699115044	4	CHG	1	0.00200336977536299	gain
chr3	13155824	13155873	50	*	122	283	0.431095406360424	60	228	0.263157894736842	5	CHG	-1	9.15253408507438e-05	loss
chr3	13156174	13156273	100	*	190	345	0.550724637681159	78	261	0.298850574712644	10	CHG	-1	5.22200661070884e-10	loss
chr3	13159524	13159573	50	*	93	108	0.861111111111111	63	89	0.707865168539326	4	CHG	-1	0.0152369150023104	loss
chr3	13159624	13159673	50	*	139	143	0.972027972027972	85	104	0.817307692307692	4	CHG	-1	0.000207335237426606	loss
chr3	13190724	13190773	50	*	88	243	0.362139917695473	39	219	0.178082191780822	5	CHG	-1	4.03806111377751e-05	loss
chr3	13243624	13243673	50	*	53	107	0.495327102803738	34	105	0.323809523809524	3	CHG	-1	0.014611193511249	loss
chr3	13254074	13254123	50	*	25	155	0.161290322580645	52	137	0.37956204379562	4	CHG	1	0.000103513545059642	gain
